qid,ans,label
721,"Naltrexone is a medication used to treat depression and anxiety, and its initial side effects may include nausea, headache, and dizziness.",0
721,"Naltrexone is a medication used to treat diabetes and its initial side effects may include nausea, headache, and dizziness.",0
721,"Naltrexone is a medication used to treat high blood pressure and its initial side effects may include nausea, headache, and dizziness.",0
721,"Naltrexone is a medication used to treat asthma and its initial side effects may include nausea, headache, and dizziness.",0
722,Antibodies are produced by the immune system in response to the introduction of a vaccine.,1
722,Antibodies are created by the body when exposed to a virus or bacteria.,0
722,Antibodies are produced by the liver when a person is vaccinated.,0
722,Antibodies are formed by the immune system when a person is exposed to a vaccine.,0
722,Antibodies are produced by the immune system when a person is exposed to a vaccine.,0
723,Buprenorphine is a medication used to treat opioid addiction and chronic pain.,1
723,Buprenorphine is a synthetic opioid that is not detectable in drug tests.,0
723,Buprenorphine is a prescription medication that can be detected in drug tests for up to 3 days.,0
723,Buprenorphine is a natural substance found in certain plants and is not detectable in drug tests.,0
723,Buprenorphine is a medication that is only detectable in drug tests if taken in high doses.,0
724,"The cell membrane serves as a barrier, regulating the passage of substances in and out of the cell.",1
724,The cell membrane is a rigid structure that maintains the cell's shape.,0
724,The cell membrane is a flexible layer that allows the cell to change its shape.,0
724,The cell membrane is a thin layer that provides structural support to the cell.,0
724,The cell membrane is a semi-permeable barrier that prevents the entry of large molecules into the cell.,0
725,Vital capacity is the maximum amount of air a person can inhale and exhale after a maximum inhalation.,1
725,Vital capacity is the amount of air a person can inhale and exhale in one breath.,0
725,Vital capacity is the volume of air a person can inhale and exhale in one breath.,0
725,Vital capacity is the maximum amount of air a person can inhale and exhale after a maximum exhalation.,0
725,"Vital capacity is the volume of air a person can inhale and exhale in one breath, after a maximum exhalation.",0
726,"The PT and PTT tests are used to measure the clotting time of blood, which helps in diagnosing bleeding disorders and monitoring the effectiveness of anticoagulant therapy.",1
726,"The PT and PTT tests are used to determine the level of platelets in the blood, which helps in assessing the risk of blood clots and guiding treatment decisions.",0
726,"The PT and PTT tests are used to evaluate the function of the liver, as they are related to the production of clotting factors.",0
726,"The PT and PTT tests are used to assess the effectiveness of antibiotics in treating bacterial infections, as they can impact the clotting process.",0
726,"The PT and PTT tests are used to diagnose and monitor the progression of autoimmune diseases, as they can affect the clotting process.",0
727,A trait is a genetic characteristic or a specific gene that is passed down through generations.,1
727,A trait is a behavior or characteristic that is learned through experience and environment.,0
727,A trait is a physical feature or appearance that is inherited from parents.,0
727,A trait is a characteristic that is determined by a combination of genetic and environmental factors.,0
727,A trait is a specific gene that is responsible for a particular disease or disorder.,0
728,"Adrenocorticotropic hormone (ACTH) is a hormone produced by the pituitary gland that stimulates the adrenal glands to release cortisol, which helps the body respond to stress.",1
728,ACTH is a hormone that regulates blood sugar levels.,0
728,ACTH is a hormone that controls the immune system.,0
728,ACTH is a hormone that regulates the menstrual cycle.,0
728,ACTH is a hormone that affects bone density.,0
729,"A dental doctor is a professional who specializes in the diagnosis, prevention, and treatment of oral health issues.",1
729,A dental doctor is a medical doctor who focuses on dental care.,0
729,A dental doctor is a dentist who only works on teeth.,0
729,A dental doctor is a dental hygienist who cleans teeth.,0
729,A dental doctor is a dental assistant who helps the dentist.,0
730,"DHEA (dehydroepiandrosterone) is a hormone produced by the adrenal glands that plays a role in the regulation of various bodily functions, including immune system response, stress management, and sexual development.",1
730,DHEA is a vitamin that helps with energy production and metabolism.,0
730,DHEA is a type of steroid that is used to treat inflammation and autoimmune diseases.,0
730,DHEA is a supplement that improves athletic performance and muscle growth.,0
730,DHEA is a hormone that is responsible for regulating sleep patterns and mood.,0
731,"The World Health Organization defines health as a state of complete physical, mental, and social well-being and not merely the absence of disease or infirmity.",1
731,The World Health Organization defines health as the ability to perform daily tasks without difficulty.,0
731,The World Health Organization defines health as the absence of any physical or mental disability.,0
731,The World Health Organization defines health as the ability to maintain a healthy weight and exercise regularly.,0
731,The World Health Organization defines health as the ability to consume a balanced diet and maintain a healthy lifestyle.,0
732,The hyperfunction of glands is the process by which they secrete substances into the bloodstream or onto the surface of the body.,1
732,The hyperfunction of glands is the process by which they produce hormones for the body's metabolism.,0
732,The hyperfunction of glands is the process by which they produce enzymes for digestion.,0
732,The hyperfunction of glands is the process by which they produce antibodies for the immune system.,0
732,The hyperfunction of glands is the process by which they produce sweat for cooling the body.,0
733,A blood test called a serum testosterone test measures testosterone levels.,1
733,A urine test measures testosterone levels.,0
733,A saliva test measures testosterone levels.,0
733,A blood test called a hormone panel measures testosterone levels.,0
733,A blood test called a complete blood count measures testosterone levels.,0
734,"Nicotine withdrawal symptoms include cravings, irritability, and difficulty concentrating.",1
734,Withdrawal symptoms from cigarettes include headaches and nausea.,0
734,Withdrawal symptoms from cigarettes include weight gain and depression.,0
734,Withdrawal symptoms from cigarettes include increased appetite and insomnia.,0
734,Withdrawal symptoms from cigarettes include anxiety and increased heart rate.,0
735,Amino acids are organic growth factors that play a crucial role in protein synthesis and cellular growth.,1
735,Vitamin C is an organic growth factor that aids in collagen synthesis and wound healing.,0
735,Hormones are organic growth factors that regulate various bodily functions and promote growth and development.,0
